timestamp,tag,major,room,rssi,distance,raw_distance,mac
2026-04-29T12:05:44.692016,Tag-A,39475,test_bench,-22.0,0.03,,dc0d301f90a3
2026-04-29T12:05:46.121977,Tag-B,40604,test_bench,-85.67,9.72,,f7e6ef23cda5
2026-04-29T12:05:49.712887,Tag-A,39475,test_bench,-23.0,0.04,,dc0d301f90a3
2026-04-29T12:05:51.140617,Tag-B,40604,test_bench,-86.67,10.59,,f7e6ef23cda5
2026-04-29T12:05:54.634766,Tag-A,39475,test_bench,-22.8,0.04,,dc0d301f90a3
2026-04-29T12:05:57.094976,Tag-A,39475,test_bench,-22.67,5.35,,dc0d301f90a3
2026-04-29T12:05:57.179904,Tag-A-slot2,10065,test_bench,-79.0,1.41,,dc0d3048303a
2026-04-29T12:05:58.636379,Tag-B,40604,test_bench,-87.0,10.89,,f7e6ef23cda5
2026-04-29T12:06:01.381730,Tag-A,39475,test_bench,-22.0,0.01,,dc0d301f90a3
2026-04-29T12:06:03.233634,Tag-A-slot2,10065,test_bench,-84.33,6.72,,dc0d3048303a
2026-04-29T12:06:03.640935,Tag-B,40604,test_bench,-87.0,10.89,,f7e6ef23cda5
2026-04-29T12:06:04.772653,Tag-A,39475,test_bench,-22.0,0.01,,dc0d301f90a3
2026-04-29T12:06:07.123884,Tag-A,39475,test_bench,-22.0,5.05,,dc0d301f90a3
2026-04-29T12:06:08.263402,Tag-A-slot2,10065,test_bench,-83.75,6.39,,dc0d3048303a
2026-04-29T12:06:09.605635,Tag-A,39475,test_bench,-22.0,5.05,,dc0d301f90a3
2026-04-29T12:06:11.211630,Tag-B,40604,test_bench,-88.0,11.86,,f7e6ef23cda5
2026-04-29T12:06:12.134017,Tag-A,39475,test_bench,-22.0,0.01,,dc0d301f90a3
2026-04-29T12:06:16.341639,Tag-A,39475,test_bench,-22.0,5.05,,dc0d301f90a3
2026-04-29T12:06:19.621187,Tag-A,39475,test_bench,-22.0,5.05,,dc0d301f90a3
2026-04-29T12:06:21.257623,Tag-B,40604,test_bench,-89.0,12.92,,f7e6ef23cda5
2026-04-29T12:06:22.390172,Tag-A,39475,test_bench,-22.0,0.01,,dc0d301f90a3
2026-04-29T12:06:23.309254,Tag-A-slot2,10065,test_bench,-80.33,4.78,,dc0d3048303a
2026-04-29T12:06:24.643342,Tag-A-slot2,10065,test_bench,-80.75,4.95,,dc0d3048303a
2026-04-29T12:06:27.409300,Tag-A,39475,test_bench,-22.0,5.05,,dc0d301f90a3
2026-04-29T12:06:27.409624,Tag-B-slot2,60285,test_bench,-91.0,15.32,,d6ac03164b2b
2026-04-29T12:06:28.616691,Tag-B,40604,test_bench,-87.0,10.89,,f7e6ef23cda5
2026-04-29T12:06:29.356457,Tag-A-slot2,10065,test_bench,-83.0,5.99,,dc0d3048303a
2026-04-29T12:06:29.651611,Tag-A,39475,test_bench,-22.0,5.05,,dc0d301f90a3
2026-04-29T12:06:30.389024,Tag-A-slot2,10065,test_bench,-82.0,5.5,,dc0d3048303a
2026-04-29T12:06:33.440166,Tag-A,39475,test_bench,-22.0,0.01,,dc0d301f90a3
2026-04-29T12:06:33.648885,Tag-B,40604,test_bench,-87.0,10.89,,f7e6ef23cda5
2026-04-29T12:06:34.352824,Tag-A-slot2,10065,test_bench,-83.4,6.2,,dc0d3048303a
2026-04-29T12:06:34.685966,Tag-A,39475,test_bench,-22.0,0.01,,dc0d301f90a3
2026-04-29T12:06:35.391223,Tag-A-slot2,10065,test_bench,-83.67,6.35,,dc0d3048303a
2026-04-29T12:06:37.645862,Tag-B-slot2,60285,test_bench,-91.0,15.32,,d6ac03164b2b
2026-04-29T12:06:38.495139,Tag-A,39475,test_bench,-22.0,5.05,,dc0d301f90a3
2026-04-29T12:06:39.472393,Tag-A,39475,test_bench,-22.67,0.03,,dc0d301f90a3
2026-04-29T12:06:39.694839,Tag-A-slot2,10065,test_bench,-84.0,6.53,,dc0d3048303a
2026-04-29T12:06:41.125310,Tag-B,40604,test_bench,-86.33,10.29,,f7e6ef23cda5
2026-04-29T12:06:44.486579,Tag-A,39475,test_bench,-23.2,0.04,,dc0d301f90a3
2026-04-29T12:06:44.612318,Tag-A-slot2,10065,test_bench,-84.17,6.62,,dc0d3048303a
2026-04-29T12:06:45.637117,Tag-A,39475,test_bench,-23.0,0.04,,dc0d301f90a3
2026-04-29T12:06:46.232507,Tag-B,40604,test_bench,-86.67,10.59,,f7e6ef23cda5
2026-04-29T12:06:49.127643,Tag-A-slot2,10065,test_bench,-85.25,7.26,,dc0d3048303a
2026-04-29T12:06:49.621425,Tag-A,39475,test_bench,-22.8,0.04,,dc0d301f90a3
2026-04-29T12:06:50.470720,Tag-A-slot2,10065,test_bench,-85.0,7.11,,dc0d3048303a
2026-04-29T12:06:53.622461,Tag-B,40604,test_bench,-86.33,10.29,,f7e6ef23cda5
2026-04-29T12:06:54.642840,Tag-A,39475,test_bench,-22.0,0.03,,dc0d301f90a3
2026-04-29T12:06:57.507585,Tag-A-slot2,10065,test_bench,-82.25,1.86,,dc0d3048303a
2026-04-29T12:06:58.642891,Tag-B,40604,test_bench,-86.33,10.29,,f7e6ef23cda5
2026-04-29T12:06:59.667439,Tag-A,39475,test_bench,-22.8,0.04,,dc0d301f90a3
2026-04-29T12:07:02.444727,Tag-B-slot2,60285,test_bench,-91.0,15.32,,d6ac03164b2b
2026-04-29T12:07:03.539763,Tag-A-slot2,10065,test_bench,-79.0,4.26,,dc0d3048303a
2026-04-29T12:07:03.651879,Tag-B,40604,test_bench,-87.0,10.89,,f7e6ef23cda5
2026-04-29T12:07:04.667060,Tag-A,39475,test_bench,-22.0,0.01,,dc0d301f90a3
2026-04-29T12:07:07.154082,Tag-A,39475,test_bench,-22.0,5.05,,dc0d301f90a3
2026-04-29T12:07:07.535524,Tag-A-slot2,10065,test_bench,-78.0,1.29,,dc0d3048303a
2026-04-29T12:07:09.605462,Tag-A-slot2,10065,test_bench,-78.4,1.34,,dc0d3048303a
2026-04-29T12:07:11.641469,Tag-A,39475,test_bench,-22.0,0.01,,dc0d301f90a3
2026-04-29T12:07:13.573788,Tag-A-slot2,10065,test_bench,-78.67,4.14,,dc0d3048303a
2026-04-29T12:07:14.712020,Tag-A,39475,test_bench,-27.8,0.02,,dc0d301f90a3
2026-04-29T12:07:14.904706,Tag-B-slot2,60285,test_bench,-91.0,15.32,,d6ac03164b2b
2026-04-29T12:07:17.679767,Tag-A-slot2,10065,test_bench,-81.2,1.7,,dc0d3048303a
2026-04-29T12:07:19.726720,Tag-A-slot2,10065,test_bench,-81.4,1.73,,dc0d3048303a
2026-04-29T12:07:21.791555,Tag-A,39475,test_bench,-41.8,0.06,,dc0d301f90a3
2026-04-29T12:07:24.750244,Tag-A,39475,test_bench,-38.33,0.04,,dc0d301f90a3
2026-04-29T12:07:27.704009,Tag-A,39475,test_bench,-33.5,13.48,,dc0d301f90a3
2026-04-29T12:07:29.666110,Tag-A-slot2,10065,test_bench,-80.0,1.53,,dc0d3048303a
2026-04-29T12:07:32.827327,Tag-A,39475,test_bench,-22.0,0.01,,dc0d301f90a3
2026-04-29T12:07:33.640374,Tag-B,40604,test_bench,-89.5,13.48,,f7e6ef23cda5
2026-04-29T12:07:34.601424,Tag-A,39475,test_bench,-22.0,0.01,,dc0d301f90a3
2026-04-29T12:07:34.601733,Tag-A-slot2,10065,test_bench,-82.67,1.92,,dc0d3048303a
2026-04-29T12:07:37.127344,Tag-A-slot2,10065,test_bench,-84.0,6.53,,dc0d3048303a
2026-04-29T12:07:39.689984,Tag-A,39475,test_bench,-22.0,0.03,,dc0d301f90a3
2026-04-29T12:07:39.802128,Tag-A-slot2,10065,test_bench,-83.0,5.99,,dc0d3048303a
2026-04-29T12:07:39.939938,Tag-B-slot2,60285,test_bench,-89.0,12.92,,d6ac03164b2b
2026-04-29T12:07:41.131677,Tag-B,40604,test_bench,-89.33,13.29,,f7e6ef23cda5
2026-04-29T12:07:44.711726,Tag-A,39475,test_bench,-22.0,0.03,,dc0d301f90a3
2026-04-29T12:07:44.810552,Tag-A-slot2,10065,test_bench,-83.0,5.99,,dc0d3048303a
2026-04-29T12:07:44.918471,Tag-B-slot2,60285,test_bench,-90.5,14.68,,d6ac03164b2b
2026-04-29T12:07:46.161733,Tag-B,40604,test_bench,-88.33,12.2,,f7e6ef23cda5
2026-04-29T12:07:47.092692,Tag-A-slot2,10065,test_bench,-82.67,1.92,,dc0d3048303a
2026-04-29T12:07:49.645383,Tag-A,39475,test_bench,-22.0,0.03,,dc0d301f90a3
2026-04-29T12:07:54.658754,Tag-A,39475,test_bench,-22.71,0.04,,dc0d301f90a3
2026-04-29T12:07:55.354696,Tag-A-slot2,10065,test_bench,-83.0,1.98,,dc0d3048303a
2026-04-29T12:07:59.596069,Tag-A,39475,test_bench,-22.71,0.04,,dc0d301f90a3
2026-04-29T12:07:59.959048,Tag-A,39475,test_bench,-22.83,0.04,,dc0d301f90a3
2026-04-29T12:08:00.476644,Tag-A-slot2,10065,test_bench,-82.75,5.87,,dc0d3048303a
2026-04-29T12:08:02.929428,Tag-A-slot2,10065,test_bench,-83.5,2.06,,dc0d3048303a
2026-04-29T12:08:09.896065,Tag-B-slot2,60285,test_bench,-91.5,15.98,,d6ac03164b2b
2026-04-29T12:08:10.711473,Tag-A,39475,test_bench,-23.0,5.5,,dc0d301f90a3
2026-04-29T12:08:11.437998,Tag-A-slot2,10065,test_bench,-83.67,2.09,,dc0d3048303a
2026-04-29T12:08:12.141579,Tag-A,39475,test_bench,-22.33,0.03,,dc0d301f90a3
2026-04-29T12:08:14.607508,Tag-A-slot2,10065,test_bench,-82.33,1.87,,dc0d3048303a
2026-04-29T12:08:15.745200,Tag-A,39475,test_bench,-21.67,0.01,,dc0d301f90a3
2026-04-29T12:08:18.502163,Tag-A-slot2,10065,test_bench,-85.4,7.36,,dc0d3048303a
2026-04-29T12:08:19.624049,Tag-A,39475,test_bench,-22.0,0.01,,dc0d301f90a3
2026-04-29T12:08:21.154750,Tag-B,40604,test_bench,-90.67,14.89,,f7e6ef23cda5
2026-04-29T12:08:21.478984,Tag-A-slot2,10065,test_bench,-85.67,2.48,,dc0d3048303a
2026-04-29T12:08:24.037145,Tag-B,40604,test_bench,-89.5,13.48,,f7e6ef23cda5
2026-04-29T12:08:24.649308,Tag-A,39475,test_bench,-22.0,0.03,,dc0d301f90a3
2026-04-29T12:08:24.649615,Tag-A-slot2,10065,test_bench,-84.29,2.21,,dc0d3048303a
2026-04-29T12:08:28.531824,Tag-A-slot2,10065,test_bench,-84.29,6.69,,dc0d3048303a
2026-04-29T12:08:28.648156,Tag-B,40604,test_bench,-88.25,12.12,,f7e6ef23cda5
2026-04-29T12:08:29.599855,Tag-A,39475,test_bench,-22.0,0.03,,dc0d301f90a3
2026-04-29T12:08:32.421947,Tag-B-slot2,60285,test_bench,-88.0,11.86,,d6ac03164b2b
2026-04-29T12:08:33.562827,Tag-A-slot2,10065,test_bench,-80.6,4.89,,dc0d3048303a
2026-04-29T12:08:33.686187,Tag-B,40604,test_bench,-87.75,11.61,,f7e6ef23cda5
2026-04-29T12:08:34.610470,Tag-A,39475,test_bench,-22.8,0.04,,dc0d301f90a3
2026-04-29T12:08:34.610750,Tag-A-slot2,10065,test_bench,-79.67,4.51,,dc0d3048303a
2026-04-29T12:08:38.890950,Tag-A,39475,test_bench,-23.0,5.5,,dc0d301f90a3
2026-04-29T12:08:39.589325,Tag-A-slot2,10065,test_bench,-75.5,3.16,,dc0d3048303a
2026-04-29T12:08:40.028481,Tag-B-slot2,60285,test_bench,-90.0,14.07,,d6ac03164b2b
2026-04-29T12:08:40.628107,Tag-A-slot2,10065,test_bench,-75.8,3.24,,dc0d3048303a
2026-04-29T12:08:41.143873,Tag-B,40604,test_bench,-88.0,11.86,,f7e6ef23cda5
2026-04-29T12:08:42.882496,Tag-A,39475,test_bench,-22.5,0.03,,dc0d301f90a3
2026-04-29T12:08:44.615369,Tag-A,39475,test_bench,-22.29,0.01,,dc0d301f90a3
2026-04-29T12:08:44.644814,Tag-A-slot2,10065,test_bench,-75.6,3.19,,dc0d3048303a
2026-04-29T12:08:46.151956,Tag-B,40604,test_bench,-88.33,12.2,,f7e6ef23cda5
2026-04-29T12:08:49.739691,Tag-A-slot2,10065,test_bench,-75.6,3.19,,dc0d3048303a
2026-04-29T12:08:52.504562,Tag-B-slot2,60285,test_bench,-89.5,13.48,,d6ac03164b2b
2026-04-29T12:08:53.619685,Tag-B,40604,test_bench,-89.33,13.29,,f7e6ef23cda5
2026-04-29T12:08:54.131775,Tag-A-slot2,10065,test_bench,-80.17,4.71,,dc0d3048303a
2026-04-29T12:08:54.662017,Tag-A-slot2,10065,test_bench,-81.17,5.13,,dc0d3048303a
2026-04-29T12:08:57.410083,Tag-B-slot2,60285,test_bench,-89.0,12.92,,d6ac03164b2b
2026-04-29T12:08:58.643406,Tag-B,40604,test_bench,-90.67,14.89,,f7e6ef23cda5
2026-04-29T12:08:59.683739,Tag-A-slot2,10065,test_bench,-80.67,4.91,,dc0d3048303a
2026-04-29T12:09:02.442221,Tag-B-slot2,60285,test_bench,-90.0,14.07,,d6ac03164b2b
2026-04-29T12:09:03.359987,Tag-A-slot2,10065,test_bench,-80.43,1.59,,dc0d3048303a
2026-04-29T12:09:05.801529,Tag-A-slot2,10065,test_bench,-79.17,1.43,,dc0d3048303a
2026-04-29T12:09:11.138144,Tag-B,40604,test_bench,-90.5,14.68,,f7e6ef23cda5
2026-04-29T12:09:11.741831,Tag-A-slot2,10065,test_bench,-83.29,2.03,,dc0d3048303a
2026-04-29T12:09:14.623813,Tag-A-slot2,10065,test_bench,-83.0,1.98,,dc0d3048303a
2026-04-29T12:09:16.148537,Tag-B,40604,test_bench,-89.0,12.92,,f7e6ef23cda5
2026-04-29T12:09:22.821855,Tag-A-slot2,10065,test_bench,-85.6,2.47,,dc0d3048303a
2026-04-29T12:09:23.633685,Tag-B,40604,test_bench,-88.33,12.2,,f7e6ef23cda5
2026-04-29T12:09:24.780808,Tag-A-slot2,10065,test_bench,-84.17,2.19,,dc0d3048303a
2026-04-29T12:09:28.843744,Tag-A-slot2,10065,test_bench,-83.33,6.17,,dc0d3048303a
2026-04-29T12:09:32.875265,Tag-A-slot2,10065,test_bench,-82.2,1.85,,dc0d3048303a
2026-04-29T12:09:33.660448,Tag-B,40604,test_bench,-87.5,11.36,,f7e6ef23cda5
2026-04-29T12:09:34.617647,Tag-A-slot2,10065,test_bench,-83.8,2.12,,dc0d3048303a
2026-04-29T12:09:36.124394,Tag-B,40604,test_bench,-88.0,11.86,,f7e6ef23cda5
2026-04-29T12:09:38.908920,Tag-A-slot2,10065,test_bench,-84.2,6.64,,dc0d3048303a
2026-04-29T12:09:39.939635,Tag-A-slot2,10065,test_bench,-84.2,6.64,,dc0d3048303a
2026-04-29T12:09:41.243702,Tag-B,40604,test_bench,-88.0,11.86,,f7e6ef23cda5
2026-04-29T12:09:44.927450,Tag-A-slot2,10065,test_bench,-84.0,6.53,,dc0d3048303a
2026-04-29T12:09:46.148241,Tag-B,40604,test_bench,-88.75,12.64,,f7e6ef23cda5
2026-04-29T12:09:49.934423,Tag-A-slot2,10065,test_bench,-83.0,5.99,,dc0d3048303a
2026-04-29T12:09:52.089423,Tag-A-slot2,10065,test_bench,-82.75,1.94,,dc0d3048303a
2026-04-29T12:09:53.651017,Tag-B,40604,test_bench,-88.33,12.2,,f7e6ef23cda5
2026-04-29T12:09:54.961916,Tag-A-slot2,10065,test_bench,-84.0,2.15,,dc0d3048303a
2026-04-29T12:09:58.657457,Tag-B,40604,test_bench,-89.67,13.67,,f7e6ef23cda5
2026-04-29T12:09:59.983187,Tag-A-slot2,10065,test_bench,-81.67,5.35,,dc0d3048303a
2026-04-29T12:10:00.631712,Tag-A,39475,test_bench,-22.0,5.05,,dc0d301f90a3
2026-04-29T12:10:03.062638,Tag-A-slot2,10065,test_bench,-80.0,1.53,,dc0d3048303a
2026-04-29T12:10:04.691784,Tag-A,39475,test_bench,-22.0,5.05,,dc0d301f90a3
2026-04-29T12:10:05.000744,Tag-B-slot2,60285,test_bench,-91.0,15.32,,d6ac03164b2b
2026-04-29T12:10:05.109126,Tag-A-slot2,10065,test_bench,-82.33,1.87,,dc0d3048303a
2026-04-29T12:10:07.755151,Tag-A,39475,test_bench,-22.67,0.01,,dc0d301f90a3
2026-04-29T12:10:10.111926,Tag-B-slot2,60285,test_bench,-91.0,15.32,,d6ac03164b2b
2026-04-29T12:10:11.162625,Tag-A-slot2,10065,test_bench,-83.2,2.01,,dc0d3048303a
2026-04-29T12:10:11.162932,Tag-B,40604,test_bench,-90.0,14.07,,f7e6ef23cda5
2026-04-29T12:10:11.755060,Tag-A,39475,test_bench,-22.0,5.05,,dc0d301f90a3
2026-04-29T12:10:14.637256,Tag-A,39475,test_bench,-22.8,5.41,,dc0d301f90a3
2026-04-29T12:10:14.637508,Tag-A-slot2,10065,test_bench,-82.5,1.9,,dc0d3048303a
2026-04-29T12:10:17.175373,Tag-A,39475,test_bench,-23.2,0.01,,dc0d301f90a3
2026-04-29T12:10:19.645806,Tag-A,39475,test_bench,-23.2,0.01,,dc0d301f90a3
2026-04-29T12:10:22.501293,Tag-B-slot2,60285,test_bench,-91.5,15.98,,d6ac03164b2b
2026-04-29T12:10:22.807336,Tag-A,39475,test_bench,-23.2,5.6,,dc0d301f90a3
2026-04-29T12:10:23.150609,Tag-A-slot2,10065,test_bench,-85.4,2.43,,dc0d3048303a
2026-04-29T12:10:23.634656,Tag-B,40604,test_bench,-88.0,11.86,,f7e6ef23cda5
2026-04-29T12:10:23.738773,Tag-A,39475,test_bench,-23.33,0.04,,dc0d301f90a3
2026-04-29T12:10:27.835330,Tag-A,39475,test_bench,-23.2,0.01,,dc0d301f90a3
2026-04-29T12:10:28.651347,Tag-B,40604,test_bench,-86.5,10.44,,f7e6ef23cda5
2026-04-29T12:10:29.684025,Tag-A,39475,test_bench,-23.0,0.01,,dc0d301f90a3
2026-04-29T12:10:33.169843,Tag-A-slot2,10065,test_bench,-79.33,1.45,,dc0d3048303a
2026-04-29T12:10:34.610453,Tag-A,39475,test_bench,-22.5,0.03,,dc0d301f90a3
2026-04-29T12:10:34.618138,Tag-A-slot2,10065,test_bench,-80.0,1.53,,dc0d3048303a
2026-04-29T12:10:39.203608,Tag-A-slot2,10065,test_bench,-78.8,4.19,,dc0d3048303a
2026-04-29T12:10:39.714141,Tag-A,39475,test_bench,-22.0,0.03,,dc0d301f90a3
2026-04-29T12:10:40.217799,Tag-A-slot2,10065,test_bench,-78.5,4.08,,dc0d3048303a
2026-04-29T12:10:41.245865,Tag-B,40604,test_bench,-88.5,12.38,,f7e6ef23cda5
2026-04-29T12:10:44.219724,Tag-A-slot2,10065,test_bench,-80.17,4.71,,dc0d3048303a
2026-04-29T12:10:44.631466,Tag-A,39475,test_bench,-22.0,0.03,,dc0d301f90a3
2026-04-29T12:10:45.242798,Tag-A-slot2,10065,test_bench,-80.14,4.7,,dc0d3048303a
2026-04-29T12:10:46.155870,Tag-B,40604,test_bench,-90.0,14.07,,f7e6ef23cda5
2026-04-29T12:10:50.252783,Tag-A-slot2,10065,test_bench,-79.0,4.26,,dc0d3048303a
2026-04-29T12:10:55.276845,Tag-A-slot2,10065,test_bench,-78.67,4.14,,dc0d3048303a
2026-04-29T12:10:56.928997,Tag-A,39475,test_bench,-24.0,5.99,,dc0d301f90a3
2026-04-29T12:10:57.420192,Tag-B-slot2,60285,test_bench,-90.0,14.07,,d6ac03164b2b
2026-04-29T12:10:59.609483,Tag-A,39475,test_bench,-24.0,5.99,,dc0d301f90a3
2026-04-29T12:11:00.302838,Tag-A-slot2,10065,test_bench,-81.75,5.39,,dc0d3048303a
2026-04-29T12:11:02.132773,Tag-A,39475,test_bench,-23.33,0.01,,dc0d301f90a3
2026-04-29T12:11:02.986218,Tag-A-slot2,10065,test_bench,-82.4,1.88,,dc0d3048303a
2026-04-29T12:11:04.603876,Tag-A,39475,test_bench,-22.75,0.01,,dc0d301f90a3
2026-04-29T12:11:04.909327,Tag-B-slot2,60285,test_bench,-89.0,12.92,,d6ac03164b2b
2026-04-29T12:11:05.337607,Tag-A-slot2,10065,test_bench,-82.2,1.85,,dc0d3048303a
2026-04-29T12:11:06.244384,Tag-B,40604,test_bench,-87.0,10.89,,f7e6ef23cda5
2026-04-29T12:11:07.147262,Tag-A,39475,test_bench,-22.4,5.23,,dc0d301f90a3
2026-04-29T12:11:09.607609,Tag-A,39475,test_bench,-22.57,5.31,,dc0d301f90a3
2026-04-29T12:11:10.437566,Tag-A-slot2,10065,test_bench,-82.67,1.92,,dc0d3048303a
2026-04-29T12:11:11.178459,Tag-B,40604,test_bench,-86.5,10.44,,f7e6ef23cda5
2026-04-29T12:11:12.994584,Tag-A,39475,test_bench,-22.33,0.01,,dc0d301f90a3
2026-04-29T12:11:14.640130,Tag-A,39475,test_bench,-22.14,0.01,,dc0d301f90a3
2026-04-29T12:11:14.648495,Tag-A-slot2,10065,test_bench,-82.33,1.87,,dc0d3048303a
2026-04-29T12:11:18.969480,Tag-A,39475,test_bench,-22.17,5.13,,dc0d301f90a3
2026-04-29T12:11:19.955162,Tag-A,39475,test_bench,-22.14,0.03,,dc0d301f90a3
2026-04-29T12:11:20.779907,Tag-A-slot2,10065,test_bench,-80.67,1.62,,dc0d3048303a
2026-04-29T12:11:23.646947,Tag-B,40604,test_bench,-85.5,9.58,,f7e6ef23cda5
2026-04-29T12:11:24.598002,Tag-A,39475,test_bench,-21.25,0.01,,dc0d301f90a3
2026-04-29T12:11:24.598290,Tag-A-slot2,10065,test_bench,-82.0,1.82,,dc0d3048303a
2026-04-29T12:11:28.765966,Tag-B,40604,test_bench,-87.5,11.36,,f7e6ef23cda5
2026-04-29T12:11:29.076315,Tag-A,39475,test_bench,-21.6,4.89,,dc0d301f90a3
2026-04-29T12:11:32.550749,Tag-A-slot2,10065,test_bench,-81.2,1.7,,dc0d3048303a
2026-04-29T12:11:34.085238,Tag-A,39475,test_bench,-22.0,0.01,,dc0d301f90a3
2026-04-29T12:11:35.012980,Tag-A,39475,test_bench,-22.0,0.01,,dc0d301f90a3
2026-04-29T12:11:36.140923,Tag-B,40604,test_bench,-87.0,10.89,,f7e6ef23cda5
2026-04-29T12:11:40.021698,Tag-A,39475,test_bench,-22.0,0.03,,dc0d301f90a3
2026-04-29T12:11:41.150358,Tag-B,40604,test_bench,-89.0,12.92,,f7e6ef23cda5
2026-04-29T12:11:44.638348,Tag-A,39475,test_bench,-22.0,0.03,,dc0d301f90a3
2026-04-29T12:11:46.575233,Tag-B,40604,test_bench,-89.0,12.92,,f7e6ef23cda5
2026-04-29T12:11:47.093148,Tag-A,39475,test_bench,-22.5,5.27,,dc0d301f90a3
2026-04-29T12:11:51.085325,Tag-A,39475,test_bench,-22.6,0.03,,dc0d301f90a3
2026-04-29T12:11:52.539588,Tag-B-slot2,60285,test_bench,-91.0,15.32,,d6ac03164b2b
2026-04-29T12:11:53.645248,Tag-B,40604,test_bench,-89.67,13.67,,f7e6ef23cda5
2026-04-29T12:11:54.667029,Tag-A,39475,test_bench,-22.83,0.01,,dc0d301f90a3
2026-04-29T12:11:55.391585,Tag-A-slot2,10065,test_bench,-78.0,1.29,,dc0d3048303a
2026-04-29T12:11:57.122719,Tag-A,39475,test_bench,-23.0,5.5,,dc0d301f90a3
2026-04-29T12:11:59.593119,Tag-A,39475,test_bench,-23.14,5.57,,dc0d301f90a3
2026-04-29T12:11:59.593409,Tag-A-slot2,10065,test_bench,-79.33,1.45,,dc0d3048303a
2026-04-29T12:12:02.249756,Tag-A,39475,test_bench,-23.33,0.01,,dc0d301f90a3
2026-04-29T12:12:04.614374,Tag-A-slot2,10065,test_bench,-69.5,1.9,,dc0d3048303a
2026-04-29T12:12:05.008971,Tag-B-slot2,60285,test_bench,-89.0,12.92,,d6ac03164b2b
2026-04-29T12:12:07.180363,Tag-A,39475,test_bench,-23.2,5.6,,dc0d301f90a3
2026-04-29T12:12:09.115861,Tag-A-slot2,10065,test_bench,-61.0,0.92,,dc0d3048303a
2026-04-29T12:12:09.615018,Tag-A,39475,test_bench,-23.33,5.66,,dc0d301f90a3
2026-04-29T12:12:11.154778,Tag-B,40604,test_bench,-87.0,10.89,,f7e6ef23cda5
2026-04-29T12:12:12.190998,Tag-A,39475,test_bench,-23.2,0.01,,dc0d301f90a3
2026-04-29T12:12:12.489245,Tag-A-slot2,10065,test_bench,-40.67,0.16,,dc0d3048303a
2026-04-29T12:12:14.642806,Tag-A,39475,test_bench,-22.8,0.01,,dc0d301f90a3
2026-04-29T12:12:14.643104,Tag-A-slot2,10065,test_bench,-40.5,0.05,,dc0d3048303a
2026-04-29T12:12:18.228576,Tag-A,39475,test_bench,-22.0,5.05,,dc0d301f90a3
2026-04-29T12:12:18.648372,Tag-B,40604,test_bench,-86.5,10.44,,f7e6ef23cda5
2026-04-29T12:12:19.238593,Tag-A,39475,test_bench,-22.5,0.03,,dc0d301f90a3
2026-04-29T12:12:19.596322,Tag-A-slot2,10065,test_bench,-41.0,0.06,,dc0d3048303a
2026-04-29T12:12:23.648894,Tag-B,40604,test_bench,-87.0,10.89,,f7e6ef23cda5
2026-04-29T12:12:24.255064,Tag-A,39475,test_bench,-22.0,0.03,,dc0d301f90a3
2026-04-29T12:12:24.588950,Tag-A-slot2,10065,test_bench,-40.8,0.05,,dc0d3048303a
2026-04-29T12:12:25.280078,Tag-A,39475,test_bench,-22.5,0.03,,dc0d301f90a3
